customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_band
CUST-13807,53,50-64,Male,Master'S,Employed,Married,Tier 2,Software/Tech,2020-08-22,5.36,High (>$10k)
CUST-13808,62,50-64,Female,Associate,Employed,Single,Tier 1,Healthcare,2019-07-24,6.44,Middle ($2.5k-$6k)
CUST-13809,34,25-34,Female,Master'S,Employed,Single,Tier 2,Finance/Banking,2024-11-17,1.12,High (>$10k)
CUST-13810,73,65+,Male,High School,Retired,Married,Tier 2,Retired,2021-08-19,4.37,Middle ($2.5k-$6k)
CUST-13811,51,50-64,Male,Master'S,Employed,Single,Tier 1,Finance/Banking,2021-04-29,4.67,High (>$10k)
CUST-13812,63,50-64,Female,High School,Employed,Single,Tier 1,Software/Tech,2020-01-25,5.93,Middle ($2.5k-$6k)
CUST-13813,20,18-24,Male,Associate,Student,Married,Tier 3,Student,2022-08-30,3.34,Low (<$2.5k)
CUST-13814,22,18-24,Female,Doctorate,Employed,Single,Tier 2,Education,2018-03-03,7.83,Upper-Middle ($6k-$10k)
CUST-13815,31,25-34,Female,High School,Employed,Married,Tier 2,Management/Executive,2018-11-25,7.1,Middle ($2.5k-$6k)
CUST-13816,20,18-24,Non-Binary,High School,Employed,Married,Tier 2,Software/Tech,2022-12-29,3.01,Middle ($2.5k-$6k)
CUST-13817,40,35-49,Female,Master'S,Employed,Single,Tier 3,Finance/Banking,2022-01-10,3.97,High (>$10k)
CUST-13818,56,50-64,Male,High School,Employed,Married,Tier 1,Management/Executive,2019-05-27,6.6,Middle ($2.5k-$6k)
CUST-13819,47,35-49,Non-Binary,High School,Employed,Married,Tier 3,Software/Tech,2019-07-05,6.49,Upper-Middle ($6k-$10k)
CUST-13820,67,65+,Female,Associate,Employed,Single,Tier 3,Software/Tech,2021-03-15,4.8,Middle ($2.5k-$6k)
CUST-13821,62,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-03-18,3.79,Middle ($2.5k-$6k)
CUST-13822,40,35-49,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2022-08-07,3.4,Upper-Middle ($6k-$10k)
CUST-13823,44,35-49,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2024-10-18,1.2,Upper-Middle ($6k-$10k)
CUST-13824,71,65+,Female,Bachelor'S,Self-Employed,Single,Tier 2,Retail/Hospitality,2023-02-19,2.86,Upper-Middle ($6k-$10k)
CUST-13825,27,25-34,Female,Associate,Employed,Married,Tier 1,Healthcare,2022-02-27,3.84,Middle ($2.5k-$6k)
CUST-13826,42,35-49,Male,Associate,Employed,Married,Tier 2,Finance/Banking,2019-05-03,6.66,Middle ($2.5k-$6k)
CUST-13827,30,25-34,Male,Master'S,Employed,Single,Tier 1,Retail/Hospitality,2018-11-23,7.1,Upper-Middle ($6k-$10k)
CUST-13828,33,25-34,Non-Binary,Bachelor'S,Employed,Divorced,Tier 1,Education,2021-09-23,4.27,Middle ($2.5k-$6k)
CUST-13829,58,50-64,Female,Master'S,Employed,Single,Tier 1,Healthcare,2019-12-01,6.08,Upper-Middle ($6k-$10k)
CUST-13830,51,50-64,Male,Doctorate,Employed,Single,Tier 2,Finance/Banking,2023-11-19,2.12,High (>$10k)
CUST-13831,72,65+,Female,Associate,Retired,Single,Tier 2,Retired,2020-08-25,5.35,Middle ($2.5k-$6k)
CUST-13832,54,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Healthcare,2023-08-30,2.34,Upper-Middle ($6k-$10k)
CUST-13833,39,35-49,Male,Bachelor'S,Employed,Widowed,Tier 2,Education,2021-10-31,4.17,Middle ($2.5k-$6k)
CUST-13834,34,25-34,Male,High School,Self-Employed,Married,Tier 1,Management/Executive,2018-03-05,7.82,Middle ($2.5k-$6k)
CUST-13835,40,35-49,Male,High School,Employed,Married,Tier 2,Trades/Manufacturing,2018-04-08,7.73,Middle ($2.5k-$6k)
CUST-13836,71,65+,Male,Master'S,Employed,Married,Tier 2,Management/Executive,2024-06-29,1.51,High (>$10k)
CUST-13837,53,50-64,Male,Bachelor'S,Unemployed,Married,Tier 3,Unemployed,2018-07-26,7.43,Low (<$2.5k)
CUST-13838,66,65+,Male,Bachelor'S,Employed,Widowed,Tier 2,Education,2019-04-06,6.74,Middle ($2.5k-$6k)
CUST-13839,26,25-34,Female,Bachelor'S,Employed,Single,Tier 3,Other,2018-10-09,7.23,Middle ($2.5k-$6k)
CUST-13840,69,65+,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2020-01-24,5.94,Middle ($2.5k-$6k)
CUST-13841,19,18-24,Female,High School,Employed,Single,Tier 1,Software/Tech,2021-12-30,4.0,Middle ($2.5k-$6k)
CUST-13842,49,35-49,Male,Bachelor'S,Self-Employed,Single,Tier 1,Trades/Manufacturing,2022-05-16,3.63,Upper-Middle ($6k-$10k)
CUST-13843,73,65+,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2020-10-16,5.21,Upper-Middle ($6k-$10k)
CUST-13844,67,65+,Female,Master'S,Self-Employed,Single,Tier 2,Management/Executive,2021-07-07,4.48,Upper-Middle ($6k-$10k)
CUST-13845,70,65+,Non-Binary,Bachelor'S,Retired,Divorced,Tier 2,Retired,2022-08-22,3.36,Middle ($2.5k-$6k)
CUST-13846,39,35-49,Male,Master'S,Unemployed,Single,Tier 1,Unemployed,2020-02-21,5.86,Low (<$2.5k)
CUST-13847,60,50-64,Male,Associate,Self-Employed,Single,Tier 1,Management/Executive,2019-09-17,6.29,Upper-Middle ($6k-$10k)
CUST-13848,30,25-34,Female,Doctorate,Employed,Divorced,Tier 2,Education,2021-07-31,4.42,Upper-Middle ($6k-$10k)
CUST-13849,25,25-34,Female,Master'S,Self-Employed,Married,Tier 2,Education,2024-09-12,1.3,Middle ($2.5k-$6k)
CUST-13850,18,18-24,Male,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2024-11-03,1.16,Low (<$2.5k)
CUST-13851,34,25-34,Female,Associate,Self-Employed,Single,Tier 2,Healthcare,2019-04-24,6.69,Middle ($2.5k-$6k)
CUST-13852,29,25-34,Female,Associate,Employed,Single,Tier 3,Healthcare,2021-09-18,4.28,Middle ($2.5k-$6k)
CUST-13853,21,18-24,Non-Binary,Bachelor'S,Employed,Divorced,Tier 2,Software/Tech,2019-06-19,6.54,Upper-Middle ($6k-$10k)
CUST-13854,70,65+,Male,Bachelor'S,Retired,Married,Tier 3,Retired,2021-08-20,4.36,High (>$10k)
CUST-13855,30,25-34,Non-Binary,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2018-06-10,7.56,Upper-Middle ($6k-$10k)
CUST-13856,48,35-49,Male,Bachelor'S,Employed,Single,Tier 3,Education,2019-02-16,6.87,Upper-Middle ($6k-$10k)
CUST-13857,58,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2021-09-04,4.32,Upper-Middle ($6k-$10k)
CUST-13858,24,18-24,Female,High School,Employed,Divorced,Tier 2,Education,2019-01-27,6.93,Middle ($2.5k-$6k)
CUST-13859,40,35-49,Female,High School,Employed,Married,Tier 2,Management/Executive,2019-02-24,6.85,Middle ($2.5k-$6k)
CUST-13860,41,35-49,Female,High School,Employed,Married,Tier 1,Other,2019-01-21,6.94,Middle ($2.5k-$6k)
CUST-13861,22,18-24,Male,High School,Employed,Married,Tier 1,Trades/Manufacturing,2022-12-21,3.03,Middle ($2.5k-$6k)
CUST-13862,22,18-24,Male,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2021-11-30,4.08,Middle ($2.5k-$6k)
CUST-13863,34,25-34,Female,Master'S,Self-Employed,Married,Tier 3,Education,2024-07-10,1.48,Middle ($2.5k-$6k)
CUST-13864,47,35-49,Female,Associate,Employed,Married,Tier 3,Software/Tech,2023-09-03,2.33,Upper-Middle ($6k-$10k)
CUST-13865,26,25-34,Male,High School,Employed,Single,Tier 1,Software/Tech,2021-07-01,4.5,Middle ($2.5k-$6k)
CUST-13866,23,18-24,Female,Bachelor'S,Unemployed,Married,Tier 3,Unemployed,2020-08-06,5.4,Low (<$2.5k)
CUST-13867,42,35-49,Male,Doctorate,Employed,Single,Tier 2,Software/Tech,2021-01-13,4.96,Upper-Middle ($6k-$10k)
CUST-13868,36,35-49,Male,Associate,Employed,Married,Tier 1,Education,2018-07-05,7.49,Upper-Middle ($6k-$10k)
CUST-13869,33,25-34,Male,Doctorate,Employed,Single,Tier 3,Retail/Hospitality,2018-02-04,7.9,Middle ($2.5k-$6k)
CUST-13870,38,35-49,Female,High School,Employed,Single,Tier 3,Finance/Banking,2018-09-04,7.32,Middle ($2.5k-$6k)
CUST-13871,19,18-24,Male,High School,Employed,Single,Tier 3,Finance/Banking,2024-10-22,1.19,Middle ($2.5k-$6k)
CUST-13872,27,25-34,Female,Bachelor'S,Self-Employed,Single,Tier 2,Healthcare,2024-06-07,1.57,Middle ($2.5k-$6k)
CUST-13873,33,25-34,Male,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2018-06-02,7.58,Middle ($2.5k-$6k)
CUST-13874,54,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2024-03-10,1.81,High (>$10k)
CUST-13875,32,25-34,Female,Master'S,Self-Employed,Single,Tier 3,Education,2020-01-30,5.92,Upper-Middle ($6k-$10k)
CUST-13876,30,25-34,Female,Associate,Self-Employed,Married,Tier 1,Healthcare,2022-08-02,3.41,Upper-Middle ($6k-$10k)
CUST-13877,30,25-34,Male,Bachelor'S,Self-Employed,Divorced,Tier 2,Software/Tech,2019-08-13,6.38,Upper-Middle ($6k-$10k)
CUST-13878,49,35-49,Male,Bachelor'S,Self-Employed,Single,Tier 2,Trades/Manufacturing,2021-12-02,4.08,Upper-Middle ($6k-$10k)
CUST-13879,62,50-64,Female,Master'S,Employed,Single,Tier 3,Education,2024-07-04,1.49,Middle ($2.5k-$6k)
CUST-13880,64,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2023-04-06,2.74,Upper-Middle ($6k-$10k)
CUST-13881,63,50-64,Female,High School,Employed,Divorced,Tier 2,Retail/Hospitality,2018-01-06,7.98,Middle ($2.5k-$6k)
CUST-13882,25,25-34,Male,Bachelor'S,Unemployed,Single,Tier 2,Unemployed,2022-12-22,3.03,Low (<$2.5k)
CUST-13883,60,50-64,Male,Doctorate,Self-Employed,Single,Tier 2,Finance/Banking,2023-02-16,2.87,High (>$10k)
CUST-13884,35,35-49,Female,High School,Employed,Married,Tier 2,Software/Tech,2018-05-13,7.64,Middle ($2.5k-$6k)
CUST-13885,73,65+,Female,High School,Retired,Single,Tier 1,Retired,2024-09-29,1.25,Middle ($2.5k-$6k)
CUST-13886,53,50-64,Male,Associate,Employed,Divorced,Tier 3,Other,2021-08-20,4.36,Middle ($2.5k-$6k)
CUST-13887,43,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2020-01-03,5.99,Upper-Middle ($6k-$10k)
CUST-13888,27,25-34,Male,Associate,Employed,Married,Tier 1,Retail/Hospitality,2019-02-24,6.85,Low (<$2.5k)
CUST-13889,48,35-49,Female,High School,Employed,Married,Tier 1,Trades/Manufacturing,2020-06-11,5.56,Middle ($2.5k-$6k)
CUST-13890,50,50-64,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2023-12-07,2.07,Upper-Middle ($6k-$10k)
CUST-13891,46,35-49,Male,High School,Employed,Single,Tier 3,Finance/Banking,2020-07-09,5.48,Middle ($2.5k-$6k)
CUST-13892,22,18-24,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2020-08-09,5.39,Low (<$2.5k)
CUST-13893,30,25-34,Male,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2020-06-10,5.56,Middle ($2.5k-$6k)
CUST-13894,18,18-24,Male,Associate,Employed,Divorced,Tier 1,Other,2019-05-15,6.63,Middle ($2.5k-$6k)
CUST-13895,40,35-49,Male,Associate,Employed,Single,Tier 2,Management/Executive,2021-03-10,4.81,Middle ($2.5k-$6k)
CUST-13896,57,50-64,Female,High School,Employed,Single,Tier 2,Healthcare,2021-09-20,4.28,Middle ($2.5k-$6k)
CUST-13897,20,18-24,Male,Associate,Employed,Married,Tier 1,Finance/Banking,2024-08-13,1.38,Middle ($2.5k-$6k)
CUST-13898,20,18-24,Male,Bachelor'S,Student,Married,Tier 2,Student,2021-07-30,4.42,Low (<$2.5k)
CUST-13899,24,18-24,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2023-10-24,2.19,Middle ($2.5k-$6k)
CUST-13900,53,50-64,Male,Bachelor'S,Employed,Divorced,Tier 2,Education,2018-02-25,7.85,Middle ($2.5k-$6k)
CUST-13901,52,50-64,Male,High School,Employed,Divorced,Tier 1,Retail/Hospitality,2018-06-04,7.58,Middle ($2.5k-$6k)
CUST-13902,32,25-34,Male,High School,Employed,Divorced,Tier 1,Management/Executive,2019-11-13,6.13,Middle ($2.5k-$6k)
CUST-13903,57,50-64,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2023-09-17,2.29,High (>$10k)
CUST-13904,20,18-24,Female,Associate,Employed,Single,Tier 3,Other,2024-10-22,1.19,Low (<$2.5k)
CUST-13905,46,35-49,Female,Associate,Employed,Married,Tier 1,Retail/Hospitality,2020-11-08,5.14,Middle ($2.5k-$6k)
CUST-13906,47,35-49,Male,Master'S,Employed,Single,Tier 2,Trades/Manufacturing,2020-10-09,5.23,Upper-Middle ($6k-$10k)
CUST-13907,56,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2021-05-22,4.61,Upper-Middle ($6k-$10k)
CUST-13908,35,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Education,2018-05-21,7.61,Middle ($2.5k-$6k)
CUST-13909,28,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Other,2022-05-23,3.61,Middle ($2.5k-$6k)
CUST-13910,60,50-64,Female,High School,Self-Employed,Married,Tier 2,Trades/Manufacturing,2022-12-03,3.08,Middle ($2.5k-$6k)
CUST-13911,66,65+,Female,Doctorate,Self-Employed,Single,Tier 2,Trades/Manufacturing,2020-07-13,5.47,Upper-Middle ($6k-$10k)
CUST-13912,55,50-64,Male,Master'S,Self-Employed,Married,Tier 3,Management/Executive,2022-01-08,3.98,High (>$10k)
CUST-13913,57,50-64,Male,High School,Employed,Married,Tier 2,Healthcare,2023-08-25,2.35,Middle ($2.5k-$6k)
CUST-13914,18,18-24,Female,Master'S,Employed,Single,Tier 1,Healthcare,2018-05-20,7.62,Upper-Middle ($6k-$10k)
CUST-13915,46,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Education,2020-03-03,5.83,Middle ($2.5k-$6k)
CUST-13916,27,25-34,Female,Bachelor'S,Employed,Married,Tier 1,Other,2024-04-17,1.71,Middle ($2.5k-$6k)
CUST-13917,45,35-49,Male,High School,Employed,Single,Tier 2,Finance/Banking,2021-09-10,4.31,Middle ($2.5k-$6k)
CUST-13918,74,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2020-12-08,5.06,Upper-Middle ($6k-$10k)
CUST-13919,48,35-49,Female,High School,Employed,Single,Tier 1,Healthcare,2018-01-29,7.92,Middle ($2.5k-$6k)
CUST-13920,36,35-49,Female,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2024-04-17,1.71,Upper-Middle ($6k-$10k)
CUST-13921,20,18-24,Male,High School,Employed,Married,Tier 2,Education,2022-02-20,3.86,Middle ($2.5k-$6k)
CUST-13922,53,50-64,Female,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2021-06-16,4.54,Middle ($2.5k-$6k)
CUST-13923,60,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2024-01-08,1.98,High (>$10k)
CUST-13924,32,25-34,Female,Master'S,Self-Employed,Divorced,Tier 1,Finance/Banking,2019-07-19,6.45,Upper-Middle ($6k-$10k)
CUST-13925,50,50-64,Male,High School,Employed,Widowed,Tier 3,Healthcare,2020-10-02,5.25,Middle ($2.5k-$6k)
CUST-13926,58,50-64,Female,Master'S,Self-Employed,Single,Tier 2,Software/Tech,2024-08-27,1.34,High (>$10k)
CUST-13927,60,50-64,Female,Associate,Self-Employed,Divorced,Tier 2,Healthcare,2023-06-03,2.58,Upper-Middle ($6k-$10k)
CUST-13928,68,65+,Male,Master'S,Retired,Married,Tier 3,Retired,2018-04-29,7.67,Upper-Middle ($6k-$10k)
CUST-13929,62,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2020-05-14,5.63,Upper-Middle ($6k-$10k)
CUST-13930,43,35-49,Male,Master'S,Employed,Single,Tier 2,Education,2019-07-05,6.49,Upper-Middle ($6k-$10k)
CUST-13931,33,25-34,Male,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2018-03-09,7.81,Upper-Middle ($6k-$10k)
CUST-13932,53,50-64,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-12-03,3.08,High (>$10k)
CUST-13933,50,50-64,Male,Associate,Employed,Single,Tier 2,Education,2021-08-19,4.37,Middle ($2.5k-$6k)
CUST-13934,37,35-49,Female,Doctorate,Employed,Divorced,Tier 1,Retail/Hospitality,2021-03-08,4.82,Upper-Middle ($6k-$10k)
CUST-13935,30,25-34,Male,Master'S,Employed,Married,Tier 2,Healthcare,2022-12-07,3.07,Upper-Middle ($6k-$10k)
CUST-13936,50,50-64,Female,Associate,Employed,Married,Tier 2,Management/Executive,2018-10-14,7.21,Middle ($2.5k-$6k)
CUST-13937,22,18-24,Female,High School,Employed,Single,Tier 1,Trades/Manufacturing,2023-02-06,2.9,Middle ($2.5k-$6k)
CUST-13938,54,50-64,Female,Bachelor'S,Employed,Married,Tier 3,Education,2019-02-02,6.91,Upper-Middle ($6k-$10k)
CUST-13939,31,25-34,Female,Doctorate,Employed,Single,Tier 2,Finance/Banking,2024-09-03,1.33,Upper-Middle ($6k-$10k)
CUST-13940,44,35-49,Male,Associate,Employed,Divorced,Tier 2,Management/Executive,2024-12-07,1.07,Middle ($2.5k-$6k)
CUST-13941,40,35-49,Female,Master'S,Employed,Married,Tier 2,Education,2020-04-05,5.74,Upper-Middle ($6k-$10k)
CUST-13942,31,25-34,Male,High School,Employed,Single,Tier 1,Finance/Banking,2022-07-10,3.48,Middle ($2.5k-$6k)
CUST-13943,57,50-64,Female,Doctorate,Self-Employed,Married,Tier 1,Software/Tech,2023-03-18,2.79,High (>$10k)
CUST-13944,21,18-24,Female,Bachelor'S,Employed,Single,Tier 1,Education,2023-09-12,2.3,Middle ($2.5k-$6k)
CUST-13945,56,50-64,Female,Associate,Employed,Single,Tier 1,Retail/Hospitality,2020-07-14,5.46,Middle ($2.5k-$6k)
CUST-13946,69,65+,Male,Associate,Retired,Single,Tier 1,Retired,2022-06-08,3.56,Middle ($2.5k-$6k)
CUST-13947,36,35-49,Female,Bachelor'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2024-11-28,1.09,Upper-Middle ($6k-$10k)
CUST-13948,64,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2020-05-24,5.6,High (>$10k)
CUST-13949,71,65+,Female,Master'S,Retired,Single,Tier 1,Retired,2020-10-21,5.19,High (>$10k)
CUST-13950,21,18-24,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2019-11-28,6.09,Upper-Middle ($6k-$10k)
CUST-13951,47,35-49,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2024-02-07,1.9,Middle ($2.5k-$6k)
CUST-13952,36,35-49,Male,Master'S,Employed,Married,Tier 1,Finance/Banking,2018-05-26,7.6,High (>$10k)
CUST-13953,48,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2021-07-21,4.45,Upper-Middle ($6k-$10k)
CUST-13954,48,35-49,Female,Master'S,Employed,Married,Tier 3,Healthcare,2024-01-24,1.94,Upper-Middle ($6k-$10k)
CUST-13955,26,25-34,Male,Master'S,Employed,Single,Tier 1,Retail/Hospitality,2023-11-08,2.15,Upper-Middle ($6k-$10k)
CUST-13956,70,65+,Male,Master'S,Retired,Divorced,Tier 2,Retired,2023-05-06,2.66,High (>$10k)
CUST-13957,30,25-34,Female,High School,Employed,Single,Tier 2,Education,2022-10-14,3.21,Middle ($2.5k-$6k)
CUST-13958,31,25-34,Male,Bachelor'S,Unemployed,Divorced,Tier 1,Unemployed,2023-10-19,2.2,Middle ($2.5k-$6k)
CUST-13959,72,65+,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2020-03-17,5.79,High (>$10k)
CUST-13960,63,50-64,Female,Bachelor'S,Employed,Divorced,Tier 2,Software/Tech,2023-11-04,2.16,High (>$10k)
CUST-13961,71,65+,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2023-09-16,2.29,Middle ($2.5k-$6k)
CUST-13962,27,25-34,Female,Master'S,Self-Employed,Married,Tier 1,Finance/Banking,2022-04-23,3.69,Upper-Middle ($6k-$10k)
CUST-13963,65,65+,Male,Associate,Retired,Single,Tier 1,Retired,2020-08-24,5.35,Middle ($2.5k-$6k)
CUST-13964,48,35-49,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2024-12-04,1.07,High (>$10k)
CUST-13965,54,50-64,Female,High School,Unemployed,Single,Tier 3,Unemployed,2021-12-06,4.07,Low (<$2.5k)
CUST-13966,40,35-49,Female,Associate,Employed,Single,Tier 2,Healthcare,2022-04-15,3.71,Middle ($2.5k-$6k)
CUST-13967,44,35-49,Female,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2024-03-27,1.76,Middle ($2.5k-$6k)
CUST-13968,23,18-24,Female,High School,Employed,Married,Tier 1,Finance/Banking,2021-11-02,4.16,Middle ($2.5k-$6k)
CUST-13969,43,35-49,Male,High School,Employed,Widowed,Tier 1,Finance/Banking,2021-06-28,4.51,Middle ($2.5k-$6k)
CUST-13970,19,18-24,Male,Bachelor'S,Student,Married,Tier 1,Student,2020-10-29,5.17,Low (<$2.5k)
CUST-13971,62,50-64,Female,High School,Employed,Married,Tier 3,Software/Tech,2018-06-02,7.58,Upper-Middle ($6k-$10k)
CUST-13972,30,25-34,Female,High School,Self-Employed,Married,Tier 3,Education,2020-12-23,5.02,Middle ($2.5k-$6k)
CUST-13973,68,65+,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2022-03-09,3.81,Upper-Middle ($6k-$10k)
CUST-13974,67,65+,Female,Master'S,Retired,Single,Tier 1,Retired,2018-12-24,7.02,Upper-Middle ($6k-$10k)
CUST-13975,36,35-49,Female,Associate,Employed,Married,Tier 1,Healthcare,2024-12-02,1.08,Middle ($2.5k-$6k)
CUST-13976,18,18-24,Female,Associate,Student,Widowed,Tier 1,Student,2019-06-23,6.52,Low (<$2.5k)
CUST-13977,57,50-64,Male,Master'S,Employed,Single,Tier 3,Trades/Manufacturing,2021-02-23,4.85,Upper-Middle ($6k-$10k)
CUST-13978,49,35-49,Non-Binary,High School,Self-Employed,Married,Tier 3,Healthcare,2024-12-21,1.03,Middle ($2.5k-$6k)
CUST-13979,39,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2023-10-08,2.23,Middle ($2.5k-$6k)
CUST-13980,65,65+,Male,Bachelor'S,Retired,Widowed,Tier 3,Retired,2022-12-21,3.03,Upper-Middle ($6k-$10k)
CUST-13981,46,35-49,Female,Bachelor'S,Employed,Divorced,Tier 2,Finance/Banking,2018-05-31,7.59,Upper-Middle ($6k-$10k)
CUST-13982,19,18-24,Male,Doctorate,Employed,Single,Tier 1,Software/Tech,2020-07-25,5.43,Upper-Middle ($6k-$10k)
CUST-13983,57,50-64,Female,Associate,Employed,Married,Tier 3,Software/Tech,2024-04-19,1.7,Upper-Middle ($6k-$10k)
CUST-13984,55,50-64,Female,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2018-11-05,7.15,Low (<$2.5k)
CUST-13985,65,65+,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2023-01-15,2.96,High (>$10k)
CUST-13986,72,65+,Female,Doctorate,Employed,Single,Tier 3,Software/Tech,2021-05-02,4.67,High (>$10k)
CUST-13987,28,25-34,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2023-05-08,2.65,Upper-Middle ($6k-$10k)
CUST-13988,34,25-34,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2024-05-19,1.62,Upper-Middle ($6k-$10k)
CUST-13989,72,65+,Female,Master'S,Retired,Married,Tier 3,Retired,2023-10-13,2.22,Upper-Middle ($6k-$10k)
CUST-13990,68,65+,Male,High School,Retired,Single,Tier 1,Retired,2024-08-11,1.39,Middle ($2.5k-$6k)
CUST-13991,60,50-64,Male,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2020-04-07,5.73,Upper-Middle ($6k-$10k)
CUST-13992,25,25-34,Female,High School,Employed,Divorced,Tier 2,Education,2023-01-01,3.0,Middle ($2.5k-$6k)
CUST-13993,39,35-49,Female,High School,Employed,Single,Tier 1,Software/Tech,2018-07-19,7.45,Upper-Middle ($6k-$10k)
CUST-13994,21,18-24,Male,Bachelor'S,Employed,Divorced,Tier 1,Healthcare,2021-11-02,4.16,Middle ($2.5k-$6k)
CUST-13995,28,25-34,Male,Master'S,Self-Employed,Married,Tier 1,Healthcare,2021-02-21,4.86,Upper-Middle ($6k-$10k)
CUST-13996,25,25-34,Male,Bachelor'S,Self-Employed,Single,Tier 3,Healthcare,2018-03-12,7.81,Middle ($2.5k-$6k)
CUST-13997,26,25-34,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2023-12-29,2.01,Middle ($2.5k-$6k)
CUST-13998,43,35-49,Female,High School,Employed,Married,Tier 1,Software/Tech,2022-01-23,3.94,Middle ($2.5k-$6k)
CUST-13999,19,18-24,Male,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2021-04-23,4.69,Middle ($2.5k-$6k)
CUST-14000,33,25-34,Female,Bachelor'S,Employed,Divorced,Tier 1,Other,2021-09-01,4.33,Middle ($2.5k-$6k)
CUST-14001,48,35-49,Male,Bachelor'S,Self-Employed,Single,Tier 2,Finance/Banking,2023-10-27,2.18,Upper-Middle ($6k-$10k)
CUST-14002,23,18-24,Female,Associate,Self-Employed,Married,Tier 2,Management/Executive,2019-02-07,6.9,Middle ($2.5k-$6k)
CUST-14003,70,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2024-01-20,1.95,Upper-Middle ($6k-$10k)
CUST-14004,38,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2018-05-26,7.6,Middle ($2.5k-$6k)
CUST-14005,43,35-49,Male,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2019-06-13,6.55,Middle ($2.5k-$6k)
CUST-14006,36,35-49,Male,High School,Self-Employed,Single,Tier 2,Healthcare,2023-02-19,2.86,Middle ($2.5k-$6k)
CUST-14007,45,35-49,Female,Associate,Self-Employed,Married,Tier 1,Management/Executive,2021-03-22,4.78,Middle ($2.5k-$6k)
CUST-14008,25,25-34,Male,Associate,Self-Employed,Single,Tier 3,Finance/Banking,2023-01-03,2.99,Upper-Middle ($6k-$10k)
CUST-14009,31,25-34,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2018-05-31,7.59,Middle ($2.5k-$6k)
CUST-14010,41,35-49,Female,Bachelor'S,Employed,Divorced,Tier 1,Retail/Hospitality,2019-04-04,6.74,Middle ($2.5k-$6k)
CUST-14011,65,65+,Male,Master'S,Retired,Married,Tier 2,Retired,2019-12-25,6.02,Upper-Middle ($6k-$10k)
CUST-14012,61,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2023-12-23,2.02,Upper-Middle ($6k-$10k)
